steps,forecast_index,predicted_mean,strain,train_idx,hyp
2,182,61510.86053482602,alpha,181,1
3,183,61951.307300319466,alpha,181,1
4,184,62416.71105917984,alpha,181,1
5,185,62881.9167692166,alpha,181,1
6,186,63353.18902979318,alpha,181,1
7,187,63829.550104486676,alpha,181,1
8,188,64311.63415403981,alpha,181,1
9,189,64799.66642645074,alpha,181,1
10,190,65293.93064121263,alpha,181,1
11,191,65794.6663845553,alpha,181,1
12,192,66302.0964581885,alpha,181,1
13,193,66816.42404974063,alpha,181,1
14,194,67337.83642007242,alpha,181,1
15,195,67866.50675253305,alpha,181,1
16,196,68402.5961145705,alpha,181,1
17,197,68946.25511953964,alpha,181,1
18,198,69497.62541354354,alpha,181,1
19,199,70056.84098594524,alpha,181,1
20,200,70624.02932811686,alpha,181,1
21,201,71199.31245642039,alpha,181,1
1,181,61288.75252418965,alpha,181,2
2,182,62038.20287293941,alpha,181,2
3,183,62201.443693742156,alpha,181,2
4,184,62690.97777806595,alpha,181,2
5,185,63116.48481161147,alpha,181,2
6,186,63626.868244983256,alpha,181,2
7,187,64125.380526825786,alpha,181,2
8,188,64660.94961696863,alpha,181,2
9,189,65210.40226513147,alpha,181,2
10,190,65784.37727759778,alpha,181,2
11,191,66376.09812868014,alpha,181,2
12,192,66988.01360524073,alpha,181,2
13,193,67618.26166541874,alpha,181,2
14,194,68267.30600403249,alpha,181,2
15,195,68934.55916629732,alpha,181,2
16,196,69620.07790888846,alpha,181,2
17,197,70323.69899282977,alpha,181,2
18,198,71045.45853848755,alpha,181,2
19,199,71785.36813987419,alpha,181,2
20,200,72543.51736009121,alpha,181,2
21,201,73320.01375686005,alpha,181,2
1,181,59917.12876949087,alpha,181,3
2,182,61967.89006201923,alpha,181,3
3,183,61068.056152679026,alpha,181,3
4,184,60416.50802759081,alpha,181,3
5,185,59212.542996082455,alpha,181,3
6,186,58304.70880898088,alpha,181,3
7,187,57868.69446920231,alpha,181,3
8,188,57461.413502156734,alpha,181,3
9,189,56878.865752827376,alpha,181,3
10,190,56013.94603174925,alpha,181,3
11,191,54969.4237684682,alpha,181,3
12,192,53933.391160070896,alpha,181,3
13,193,52983.430921491235,alpha,181,3
14,194,52081.34593690187,alpha,181,3
15,195,51134.64805023372,alpha,181,3
16,196,50089.628196790814,alpha,181,3
17,197,48956.08540072292,alpha,181,3
18,198,47783.35262032226,alpha,181,3
19,199,46611.73136162385,alpha,181,3
20,200,45444.81508565694,alpha,181,3
21,201,44260.95657310635,alpha,181,3
1,188,58670.18868994306,alpha,188,1
2,189,58555.94872369307,alpha,188,1
3,190,58221.351123367465,alpha,188,1
4,191,57960.46441761981,alpha,188,1
5,192,57709.77505479282,alpha,188,1
6,193,57479.9370162796,alpha,188,1
7,194,57266.36590333966,alpha,188,1
8,195,57067.76439622366,alpha,188,1
9,196,56882.29099413086,alpha,188,1
10,197,56708.35622451277,alpha,188,1
11,198,56544.45816183322,alpha,188,1
12,199,56389.21502144342,alpha,188,1
13,200,56241.355410497206,alpha,188,1
14,201,56099.71613867403,alpha,188,1
15,202,55963.23752874053,alpha,188,1
16,203,55830.958547653245,alpha,188,1
17,204,55702.011480568515,alpha,188,1
18,205,55575.616377657025,alpha,188,1
19,206,55451.075371245744,alpha,188,1
20,207,55327.766964051574,alpha,188,1
21,208,55205.140367263186,alpha,188,1
1,188,62230.963906463236,alpha,188,2
2,189,60151.67570313811,alpha,188,2
3,190,59214.69350614399,alpha,188,2
4,191,58816.569786168635,alpha,188,2
5,192,58517.93795590475,alpha,188,2
6,193,58087.51144991815,alpha,188,2
7,194,57700.30854516849,alpha,188,2
8,195,57365.72166147083,alpha,188,2
9,196,57067.96377443522,alpha,188,2
10,197,56790.70387882739,alpha,188,2
11,198,56535.28436790779,alpha,188,2
12,199,56300.305764108896,alpha,188,2
13,200,56083.11253274605,alpha,188,2
14,201,55880.80793033168,alpha,188,2
15,202,55691.344222765416,alpha,188,2
16,203,55512.896739486605,alpha,188,2
17,204,55343.78384059295,alpha,188,2
18,205,55182.46734025329,alpha,188,2
19,206,55027.58942736685,alpha,188,2
20,207,54877.94468456507,alpha,188,2
21,208,54732.46151577681,alpha,188,2
1,188,64484.15607150644,alpha,188,3
2,189,65031.81310163066,alpha,188,3
3,190,61804.87952861935,alpha,188,3
4,191,58731.71776619926,alpha,188,3
5,192,56321.33932093531,alpha,188,3
6,193,55888.095970362425,alpha,188,3
7,194,56239.925115492195,alpha,188,3
8,195,55703.52246977389,alpha,188,3
9,196,54388.831972025335,alpha,188,3
10,197,52855.35584211722,alpha,188,3
11,198,51436.72756046057,alpha,188,3
12,199,50517.15432464704,alpha,188,3
13,200,49915.227537706494,alpha,188,3
14,201,49257.25948696211,alpha,188,3
15,202,48447.73603645712,alpha,188,3
16,203,47552.802251666784,alpha,188,3
17,204,46699.400076609105,alpha,188,3
18,205,46001.24418905005,alpha,188,3
19,206,45448.03037965298,alpha,188,3
20,207,44959.51151032746,alpha,188,3
21,208,44483.729330055416,alpha,188,3
1,195,41682.59876674504,alpha,195,1
2,196,40812.579507158596,alpha,195,1
3,197,40031.94258319573,alpha,195,1
4,198,39242.55276493546,alpha,195,1
5,199,38460.87092568145,alpha,195,1
6,200,37687.21977101298,alpha,195,1
7,201,36923.68481788331,alpha,195,1
8,202,36171.72907685046,alpha,195,1
9,203,35432.56917862919,alpha,195,1
10,204,34707.16900376869,alpha,195,1
11,205,33996.2803271545,alpha,195,1
12,206,33300.47239237441,alpha,195,1
13,207,32620.15881298635,alpha,195,1
14,208,31955.621086087853,alpha,195,1
15,209,31307.02920853693,alpha,195,1
16,210,30674.459686306374,alpha,195,1
17,211,30057.911221877876,alpha,195,1
18,212,29457.31833499547,alpha,195,1
19,213,28872.563148155456,alpha,195,1
20,214,28303.485545734264,alpha,195,1
21,215,27749.891895085733,alpha,195,1
1,195,44432.382051412016,alpha,195,2
2,196,43255.867336872965,alpha,195,2
3,197,42212.18151851371,alpha,195,2
4,198,40831.34654414654,alpha,195,2
5,199,39873.01108654216,alpha,195,2
6,200,38858.183901224285,alpha,195,2
7,201,37881.543307539076,alpha,195,2
8,202,36899.00747156516,alpha,195,2
9,203,35952.92785045132,alpha,195,2
10,204,35028.22421295196,alpha,195,2
11,205,34128.288383722305,alpha,195,2
12,206,33249.76476758532,alpha,195,2
13,207,32394.102956864983,alpha,195,2
14,208,31560.57084253989,alpha,195,2
15,209,30749.109029864892,alpha,195,2
16,210,29959.27442955412,alpha,195,2
17,211,29190.83684334159,alpha,195,2
18,212,28443.486700180918,alpha,195,2
19,213,27716.946360912174,alpha,195,2
20,214,27010.920328045264,alpha,195,2
21,215,26325.123733455315,alpha,195,2
1,195,44369.429861750454,alpha,195,3
2,196,45643.84516175464,alpha,195,3
3,197,44994.64881482348,alpha,195,3
4,198,43322.210757192224,alpha,195,3
5,199,40446.55267830938,alpha,195,3
6,200,38334.37432095781,alpha,195,3
7,201,37325.99240967259,alpha,195,3
8,202,36564.2009986341,alpha,195,3
9,203,35614.61958901025,alpha,195,3
10,204,34315.2028961312,alpha,195,3
11,205,32767.142665190622,alpha,195,3
12,206,31309.21068393439,alpha,195,3
13,207,30110.745553808287,alpha,195,3
14,208,29082.334331182763,alpha,195,3
15,209,28082.81291010417,alpha,195,3
16,210,27033.989365462214,alpha,195,3
17,211,25942.495575150475,alpha,195,3
18,212,24880.19180272892,alpha,195,3
19,213,23904.27009367384,alpha,195,3
20,214,23014.01869314909,alpha,195,3
21,215,22177.787494365126,alpha,195,3
1,202,51342.55037815703,alpha,202,1
2,203,50574.25850107274,alpha,202,1
3,204,49870.95506222536,alpha,202,1
4,205,49133.599405838635,alpha,202,1
5,206,48387.38660624655,alpha,202,1
6,207,47632.29131316769,alpha,202,1
7,208,46872.51349736804,alpha,202,1
8,209,46110.79600050528,alpha,202,1
9,210,45349.62456665262,alpha,202,1
10,211,44591.06618670843,alpha,202,1
11,212,43836.865221172695,alpha,202,1
12,213,43088.48061224399,alpha,202,1
13,214,42347.12737517124,alpha,202,1
14,215,41613.81087296697,alpha,202,1
15,216,40889.35692772393,alpha,202,1
16,217,40174.43786932743,alpha,202,1
17,218,39469.59511659418,alpha,202,1
18,219,38775.25871379258,alpha,202,1
19,220,38091.76421318994,alpha,202,1
20,221,37419.36724245387,alpha,202,1
21,222,36758.256054732235,alpha,202,1
1,202,53465.66415050626,alpha,202,2
2,203,53387.67785556987,alpha,202,2
3,204,52603.870256301016,alpha,202,2
4,205,51704.296502903104,alpha,202,2
5,206,51146.54142353684,alpha,202,2
6,207,50524.49075626582,alpha,202,2
7,208,49865.22618656233,alpha,202,2
8,209,49156.78604473546,alpha,202,2
9,210,48456.49346945435,alpha,202,2
10,211,47743.92116801441,alpha,202,2
11,212,47024.19326783344,alpha,202,2
12,213,46293.46556960791,alpha,202,2
13,214,45557.701574821025,alpha,202,2
14,215,44816.69797659665,alpha,202,2
15,216,44072.2594987154,alpha,202,2
16,217,43324.7464453727,alpha,202,2
17,218,42575.41749796644,alpha,202,2
18,219,41824.94882116094,alpha,202,2
19,220,41074.16269207746,alpha,202,2
20,221,40323.65622027218,alpha,202,2
21,222,39574.05522739515,alpha,202,2
1,202,53588.25031877309,alpha,202,3
2,203,54088.15718495101,alpha,202,3
3,204,53260.86805187166,alpha,202,3
4,205,51656.350006468594,alpha,202,3
5,206,50422.13888771087,alpha,202,3
6,207,49025.0079048872,alpha,202,3
7,208,48269.87054025382,alpha,202,3
8,209,47291.48565778881,alpha,202,3
9,210,46154.05530023947,alpha,202,3
10,211,44964.470852680504,alpha,202,3
11,212,43683.394347287714,alpha,202,3
12,213,42416.21269064024,alpha,202,3
13,214,41179.35383852571,alpha,202,3
14,215,39944.863098267466,alpha,202,3
15,216,38675.44349616021,alpha,202,3
16,217,37383.032143466175,alpha,202,3
17,218,36064.52141043916,alpha,202,3
18,219,34737.75192184374,alpha,202,3
19,220,33415.00912729278,alpha,202,3
