steps,forecast_index,predicted_mean,strain,train_idx,hyp
5,199,48527.322012132965,alpha,195,2
6,200,43488.51995918434,alpha,195,2
7,201,40434.77552443091,alpha,195,2
8,202,39678.274895524606,alpha,195,2
9,203,40097.061835562345,alpha,195,2
10,204,40213.71778426552,alpha,195,2
11,205,39185.936065847985,alpha,195,2
12,206,37130.19132496463,alpha,195,2
13,207,34778.438678301405,alpha,195,2
14,208,32869.55622753268,alpha,195,2
15,209,31714.821641639806,alpha,195,2
16,210,31144.764930684585,alpha,195,2
17,211,30757.393926839344,alpha,195,2
18,212,30231.860838408582,alpha,195,2
19,213,29501.783461962827,alpha,195,2
20,214,28726.17509706691,alpha,195,2
21,215,28134.492210533004,alpha,195,2
1,195,49453.701924893074,alpha,195,3
2,196,57478.515829957556,alpha,195,3
3,197,62457.535644188756,alpha,195,3
4,198,61497.65242917999,alpha,195,3
5,199,54226.183587361826,alpha,195,3
6,200,46374.852834549034,alpha,195,3
7,201,42381.92751170113,alpha,195,3
8,202,43590.1954518843,alpha,195,3
9,203,48227.03577113664,alpha,195,3
10,204,52345.22254580236,alpha,195,3
11,205,53097.282956442796,alpha,195,3
12,206,50356.10567372572,alpha,195,3
13,207,46270.52286171494,alpha,195,3
14,208,43650.598837669706,alpha,195,3
15,209,44018.696917857276,alpha,195,3
16,210,46834.86307255551,alpha,195,3
17,211,50199.47061176761,alpha,195,3
18,212,52275.8663755937,alpha,195,3
19,213,52468.3350340405,alpha,195,3
20,214,51615.44876048644,alpha,195,3
21,215,51224.23117863783,alpha,195,3
1,202,49419.51622328404,alpha,202,1
2,203,46905.56596487381,alpha,202,1
3,204,44237.200530157636,alpha,202,1
4,205,41381.97677722237,alpha,202,1
5,206,38347.58727588312,alpha,202,1
6,207,35132.27190131431,alpha,202,1
7,208,31736.535325830373,alpha,202,1
8,209,28160.54966171756,alpha,202,1
9,210,24404.840855444763,alpha,202,1
10,211,20470.183608983734,alpha,202,1
11,212,16357.66160323695,alpha,202,1
12,213,12068.676855714948,alpha,202,1
13,214,7604.962442531971,alpha,202,1
14,215,2968.5885451510985,alpha,202,1
15,216,-1838.0341983807957,alpha,202,1
16,217,-6812.153907052743,alpha,202,1
17,218,-11950.678589907373,alpha,202,1
18,219,-17250.17891631731,alpha,202,1
19,220,-22706.892412792804,alpha,202,1
